Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
610,166.80,0.98,8.39
620,159.20,-0.82,8.33
630,145.10,0.01,8.64
640,126.90,-0.79,8.20
650,162.30,1.15,9.76
660,153.30,0.50,8.55
670,121.00,-0.11,7.69
680,152.10,1.02,8.84
690,160.30,1.13,9.28
700,144.60,1.51,8.53
710,153.70,-0.31,8.27
720,163.30,0.99,8.54
730,148.90,-0.81,8.19
740,140.40,0.03,8.85
750,148.90,1.51,8.60
760,154.90,1.32,8.89
770,163.30,1.80,8.80
780,135.40,1.02,8.59
790,169.90,1.43,9.48
800,141.40,1.20,8.22
810,175.70,1.81,9.11
820,152.90,0.02,8.87
830,143.80,-0.79,8.46
840,149.50,0.21,8.63
850,129.80,-0.78,8.40
860,171.90,0.13,9.46
870,168.50,2.62,9.21
880,134.00,0.38,7.69
890,149.90,0.00,8.54
900,138.70,-0.79,8.41
910,147.00,0.52,8.83
920,181.40,3.60,9.12
930,141.30,0.53,8.80
940,150.10,0.51,8.57
950,165.70,1.81,9.02
960,148.00,-0.81,8.30
970,148.40,1.02,8.89
980,198.50,5.05,10.42
990,156.30,3.63,9.20
1000,125.80,0.41,8.24
1010,158.40,2.32,9.07
1020,120.40,-0.77,8.45
1030,132.10,0.83,8.74
1040,147.90,1.14,9.21
1050,118.50,1.21,8.06
1060,162.40,3.27,10.02
1070,144.10,2.20,8.28
1080,129.60,1.03,8.72
1090,129.10,0.54,8.93
1100,143.70,2.33,8.97
1110,136.70,1.33,8.90
1120,145.80,1.33,8.99
1130,161.00,2.76,9.92
1140,135.10,0.83,8.81
1150,105.20,-0.89,7.72
1160,171.50,4.13,9.43
1170,182.80,1.79,8.84
1180,144.50,3.14,9.17
1190,137.10,0.83,8.73
1200,150.00,0.82,8.79
1210,146.40,0.83,8.91
1220,165.70,2.62,9.19
1230,130.00,0.03,8.59
1240,139.90,0.52,8.61
1250,175.30,3.76,10.09
1260,173.20,2.31,9.16
1270,142.30,1.52,8.60
1280,123.40,2.05,8.93
1290,126.60,-0.78,8.51
1300,131.10,1.54,8.85
1310,143.30,1.32,8.66
1320,129.40,0.52,8.47
1330,136.80,2.65,9.23
1340,146.30,2.65,9.27
1350,142.10,2.65,9.37
1360,161.60,3.07,10.10
1370,130.30,0.84,8.89
1380,115.00,1.22,8.09
1390,130.40,1.35,9.03
1400,186.40,4.05,10.10
1410,129.70,1.22,8.36
1420,136.40,2.48,9.73
1430,128.40,2.21,8.25
1440,120.50,1.35,8.85
1450,140.60,3.34,9.13
1460,218.40,4.60,11.78
1470,124.00,2.22,8.30
1480,173.70,3.56,10.15
1490,129.80,1.21,8.16
1500,175.30,3.56,10.21
1510,101.40,-0.38,7.85
1520,139.10,0.82,8.67
1530,152.00,2.27,10.00
1540,134.20,0.82,8.62
1550,141.20,1.19,8.15
1560,176.70,3.10,9.03
1570,159.00,3.58,10.20
1580,140.80,1.51,8.39
1590,117.60,0.05,8.71
1600,130.00,0.03,8.70
1610,146.20,0.97,9.72
1620,118.00,1.72,8.21
1630,128.30,2.16,9.15
1640,123.80,0.54,8.72
1650,177.60,3.38,10.63
1660,107.30,-0.77,8.28
1670,130.00,0.84,8.95
1680,127.80,0.04,8.84
1690,132.10,1.85,9.12
1700,139.00,1.33,8.93
1710,124.80,1.35,8.99
1720,141.30,0.65,9.37
1730,156.00,2.63,9.22
1740,117.60,0.90,7.81
1750,164.80,4.07,10.15
1760,135.40,2.52,8.54
1770,158.90,2.76,9.87
1780,116.80,0.73,8.42
1790,135.30,1.64,9.05
1800,141.80,0.83,8.86
1810,123.40,1.48,9.49
1820,107.10,0.91,7.89
1830,152.40,2.95,9.51
1840,151.20,1.64,9.25
1850,147.00,2.28,9.95
1860,128.30,1.52,8.45
1870,146.30,2.15,9.34
1880,171.00,2.25,9.83
1890,116.70,0.41,8.05
1900,176.70,2.25,10.06
1910,109.30,2.24,8.42
1920,120.20,1.84,8.72
1930,152.60,2.64,9.41
1940,146.70,4.96,9.55
1950,169.50,4.58,10.39
1960,141.70,2.96,9.42
1970,140.30,3.64,9.12
1980,85.20,-0.37,7.72
1990,139.80,3.46,9.39
2000,151.00,3.65,9.42
2010,154.10,0.81,8.73
2020,136.30,1.97,9.50
2030,123.40,-0.10,8.00
2040,172.80,3.13,9.59
2050,116.20,0.55,8.78
2060,128.70,1.84,8.82
2070,164.80,3.26,9.98
2080,155.70,2.45,9.46
2090,131.40,3.03,8.59
2100,151.90,4.46,9.74
2110,144.70,3.15,9.32
2120,129.10,1.84,8.82
2130,139.70,2.28,9.95
2140,140.00,4.27,9.69
2150,112.00,1.23,8.32
2160,133.40,3.79,9.95
2170,130.20,3.02,8.49
2180,119.60,2.36,9.07
2190,113.00,1.04,8.59
2200,155.70,3.08,10.25
2210,115.70,1.36,8.97
2220,150.40,3.31,8.74
2230,137.90,2.15,9.25
2240,123.80,1.85,8.89
2250,137.30,1.64,9.10
2260,163.60,4.07,10.09
2270,150.10,3.01,8.71
2280,140.20,2.28,9.83
2290,111.90,1.72,8.17
2300,133.30,2.86,9.35
2310,124.90,1.85,8.89
2320,135.20,1.65,9.21
2330,122.20,2.17,9.29
2340,141.30,2.15,9.30
2350,128.00,0.54,8.77
2360,145.40,2.47,9.68
2370,128.90,1.65,9.00
2380,139.10,1.33,8.93
2390,107.80,3.54,8.48
2400,127.00,3.17,9.33
2410,147.00,1.96,9.63
2420,163.30,3.81,8.82
2430,122.70,0.85,8.86
2440,148.30,3.46,9.62
2450,147.30,4.96,9.68
2460,163.40,3.62,9.13
2470,156.60,4.44,9.42
2480,143.80,2.64,9.09
2490,137.90,3.47,9.51
2500,133.30,3.34,9.00
2510,145.40,1.96,9.54
2520,148.00,3.32,8.88
2530,159.10,3.44,9.45
2540,159.60,1.76,9.84
2550,116.70,1.73,8.36
2560,159.60,3.44,9.48
2570,131.40,3.66,9.23
2580,120.90,0.85,8.88
2590,169.10,3.26,9.99
2600,118.30,0.72,8.13
2610,153.00,3.76,9.76
2620,110.80,1.23,8.33
2630,153.30,2.14,9.29
2640,122.10,1.34,8.79
2650,144.40,2.15,9.24
2660,133.70,1.84,8.88
2670,193.80,3.68,10.85
2680,140.60,2.16,9.41
2690,164.00,2.12,9.14
2700,135.80,2.65,9.16
2710,152.20,3.63,9.05
2720,142.70,3.28,9.97
2730,138.10,4.16,9.47
2740,128.10,2.03,8.52
2750,123.30,1.99,9.76
2760,151.90,4.83,9.00
2770,166.00,3.75,9.70
2780,142.40,2.14,9.19
2790,133.70,1.34,8.91
2800,178.60,5.06,10.19
2810,137.50,5.33,8.74
2820,156.30,2.62,8.96
2830,96.60,-0.76,8.19
2840,117.90,1.05,8.82
2850,218.60,7.42,12.16
2860,198.40,6.94,10.21
2870,115.60,1.49,9.51
2880,161.60,5.94,9.44
2890,171.60,4.06,10.05
2900,149.30,2.96,9.56
2910,171.70,5.43,9.57
2920,122.80,2.66,9.09
2930,114.90,0.53,8.41
2940,192.60,4.99,11.12
2950,172.80,5.06,10.16
2960,151.30,4.81,8.67
2970,153.00,5.45,9.48
2980,164.10,3.13,9.36
2990,200.20,5.36,10.62
3000,131.20,2.66,9.21
3010,137.10,3.02,8.64
3020,173.90,3.56,10.08
3030,139.40,5.84,8.92
3040,207.50,4.66,10.85
3050,163.20,2.44,9.43
3060,154.30,5.58,10.05
3070,111.80,0.71,7.96
3080,141.30,2.65,9.29
3090,141.10,2.14,9.16
3100,181.30,4.06,10.19
3110,179.60,3.92,9.47
3120,121.10,1.72,8.20
3130,194.70,5.86,10.47
3140,135.90,3.83,8.81
3150,158.30,4.09,10.42
3160,158.90,4.96,9.78
3170,123.80,2.21,8.21
3180,259.90,8.32,13.09
3190,148.30,3.45,9.40
3200,131.20,1.35,9.00
3210,165.60,5.94,9.59
3220,120.90,1.91,7.89
3230,129.40,2.15,9.07
3240,138.10,3.28,9.85
3250,154.80,4.82,9.03
3260,169.00,5.38,10.34
3270,151.70,5.26,9.71
3280,134.20,3.96,9.38
3290,134.20,3.33,8.79
3300,176.40,4.87,10.47
3310,197.90,7.49,11.15
3320,144.60,3.63,9.03
3330,109.50,1.72,8.07
3340,172.20,6.56,10.10
3350,219.30,5.15,10.75
3360,141.50,4.47,9.61
3370,170.10,4.93,9.47
3380,141.40,3.96,9.40
3390,181.00,6.24,9.83
3400,128.70,2.16,9.15
3410,154.70,3.94,9.44
3420,135.30,2.65,9.20
3430,144.10,4.14,9.10
3440,202.30,5.29,11.38
3450,126.60,2.16,9.11
3460,119.10,0.71,8.12
3470,160.40,5.45,9.59
3480,153.80,4.77,9.97
3490,184.80,3.14,9.94
3500,126.10,1.34,8.84
3510,165.10,5.44,9.60
3520,140.30,4.65,9.29
3530,185.80,4.23,9.77
3540,163.80,3.44,9.44
3550,156.80,2.95,9.48
3560,133.10,3.96,9.37
3570,121.70,2.85,8.90
3580,141.50,3.15,9.20
3590,129.50,3.65,9.04
3600,272.50,10.67,12.38
3610,123.20,2.16,9.18
3620,102.80,1.73,8.13
3630,218.80,9.69,11.69
3640,166.90,4.56,10.04
3650,136.00,3.53,8.69
3660,162.40,6.21,11.00
3670,171.20,3.90,10.90
3680,165.40,4.57,10.17
3690,140.10,3.14,9.07
3700,224.30,7.83,10.45
3710,150.50,4.08,10.05
3720,145.30,4.46,9.48
3730,159.80,5.81,8.87
3740,223.10,9.69,11.70
3750,149.20,2.63,9.01
3760,134.70,3.65,9.22
3770,167.60,3.78,10.46
3780,145.00,3.65,9.25
3790,147.40,4.60,10.32
3800,120.40,2.03,8.46
3810,134.50,4.15,9.09
3820,133.10,3.28,9.82
3830,132.80,3.43,8.70
3840,169.10,4.56,10.00
3850,129.30,4.02,8.39
3860,222.70,7.82,12.29
3870,112.90,2.54,8.60
3880,160.30,4.88,10.33
3890,237.80,9.43,12.84
3900,205.00,8.22,9.85
3910,124.50,3.16,9.14
3920,138.90,4.46,9.45
3930,182.40,6.99,10.98
3940,126.20,4.15,9.04
3950,112.40,1.35,8.74
3960,182.40,4.87,10.56
3970,162.80,5.32,9.00
3980,142.90,4.77,9.84
3990,122.20,2.53,8.59
4000,114.90,2.36,8.92
4010,140.50,4.96,9.37
4020,152.00,4.94,9.40
4030,196.20,6.89,11.22
4040,167.50,5.43,9.44
4050,209.80,8.11,11.94
4060,148.80,5.44,9.32
4070,161.50,7.81,10.87
4080,174.80,5.24,9.69
4090,142.70,3.79,10.04
4100,147.10,5.95,9.31
4110,192.50,9.59,11.14
4120,141.60,5.45,9.33
4130,193.70,6.49,11.07
4140,184.20,5.24,11.90
4150,128.00,4.83,8.68
4160,172.00,6.93,9.50
4170,130.30,2.65,9.05
4180,147.30,5.65,9.24
4190,212.50,7.93,12.35
4200,185.50,7.36,10.37
4210,138.20,4.83,8.80
4220,160.00,5.44,9.46
4230,140.80,4.46,9.52
4240,154.40,5.59,10.34
4250,128.00,3.02,8.45
4260,114.40,1.55,8.70
4270,162.60,6.89,10.48
4280,198.10,8.59,11.19
4290,151.60,2.45,9.52
4300,136.10,4.96,9.47
4310,158.10,4.44,9.42
4320,238.00,7.85,13.11
4330,120.30,1.04,8.59
4340,154.30,4.95,9.53
4350,158.60,6.26,9.82
4360,174.90,6.24,9.69
4370,157.00,3.94,9.36
4380,148.00,3.78,10.01
4390,138.40,5.02,8.62
4400,184.00,6.37,10.55
4420,270.40,7.36,17.49
4430,123.60,2.53,8.50
4440,158.10,6.76,9.77
4450,155.80,4.45,9.60
4460,161.60,4.08,10.26
4470,116.30,3.22,8.21
4480,196.60,7.35,10.43
4490,144.00,4.14,9.06
4500,152.20,5.94,9.39
4510,130.90,4.96,9.36
4520,153.40,3.32,8.81
4530,151.60,5.96,9.74
4540,178.40,4.68,10.75
4550,136.00,3.65,9.20
4560,219.00,5.61,11.96
4570,124.70,3.02,8.43
4580,130.40,2.15,9.14
4590,164.90,5.57,10.23
4600,140.00,4.52,8.57
4610,145.00,3.78,10.04
4620,136.00,4.03,8.75
4630,148.40,5.46,9.55
4640,145.00,5.46,9.58
4650,176.80,6.20,11.01
4660,131.90,2.65,9.11
4670,173.50,8.75,9.91
4680,170.20,5.43,9.46
4690,110.30,1.93,8.12
4700,150.50,6.95,9.41
4710,229.30,9.13,12.66
4720,184.20,5.50,11.09
4730,170.90,4.47,10.27
4740,206.00,5.98,11.17
4750,215.10,10.42,12.20
4760,128.00,4.41,8.10
4770,155.30,6.08,10.16
4780,172.30,6.24,9.68
4790,184.30,5.36,10.40
4800,212.10,8.98,11.18
4810,167.60,4.79,10.53
4820,149.30,7.95,9.42
4830,206.30,7.92,11.95
4840,193.40,7.08,11.00
4850,128.20,3.65,9.07
4860,220.80,8.41,11.99
4870,120.30,4.02,8.33
4880,126.80,4.16,9.24
4890,198.60,7.21,11.59
4900,123.60,2.66,9.16
4910,138.20,2.78,9.89
4920,229.70,9.12,12.48
4930,155.30,7.39,10.41
4940,151.40,4.81,8.75
4950,180.60,6.81,11.25
4960,174.50,6.01,11.08
4970,135.40,4.15,9.15
4980,145.50,3.64,9.16
4990,128.10,4.96,9.32
5000,140.00,5.16,9.37
5010,189.60,9.73,11.76
5020,180.40,6.00,11.02
5030,126.20,5.17,9.29
5040,171.30,6.02,11.22
5050,115.30,4.66,8.95
5060,144.30,5.29,10.12
5070,117.50,3.66,9.02
5080,171.20,6.87,10.26
5090,141.60,3.46,9.56
5100,164.60,8.25,9.75
5110,162.40,6.43,11.31
5120,148.20,4.13,9.12
5130,139.80,3.79,10.09
5140,144.20,5.77,9.69
5150,114.40,2.53,8.43
5160,230.00,10.41,12.31
5170,210.30,8.21,11.91
5180,174.60,5.57,10.15
5190,163.70,4.57,10.08
5200,128.30,4.16,9.13
5210,128.40,4.47,9.37
5220,139.90,5.46,9.42
5230,151.80,4.95,9.54
5240,132.90,4.46,9.41
5250,149.70,5.45,9.44
5260,127.00,4.54,8.69
5270,140.30,4.10,10.19
5280,248.20,11.88,13.93
5290,118.20,4.04,8.59
5300,174.30,6.73,11.61
5310,142.70,5.27,9.82
5320,105.50,4.04,8.46
5330,169.80,6.38,10.42
5340,178.00,7.74,9.73
5350,201.70,10.16,10.68
5360,197.80,8.21,11.69
5370,133.80,4.65,9.16
5380,130.60,3.65,9.08
5390,137.10,5.46,9.35
5400,154.50,6.07,10.00
5410,168.50,6.88,10.52
5420,184.30,6.94,9.86
5430,133.80,6.34,8.90
5440,169.90,7.38,10.37
5450,166.30,5.58,10.37
5460,160.70,5.07,10.03
5470,154.30,6.82,8.96
5480,182.80,7.36,10.40
5490,124.60,5.34,8.67
5500,136.10,5.15,9.19
5510,128.60,4.15,9.12
5520,140.90,5.47,9.64
5530,136.70,4.15,9.19
5540,248.40,9.11,12.64
5550,125.40,3.04,8.68
5560,136.80,4.96,9.45
5570,154.40,4.96,9.78
5580,158.80,6.44,9.52
5590,168.20,6.25,9.84
5600,228.80,12.13,12.58
5610,220.10,8.51,12.01
5620,124.40,4.91,8.00
5630,175.70,6.57,10.41
5640,123.90,4.03,8.55
5650,141.80,5.46,9.44
5660,151.70,4.65,9.43
5670,125.40,4.73,8.38
5680,207.50,5.79,11.30
5690,188.60,6.00,11.21
5700,162.10,6.07,10.17
5710,138.70,4.84,8.92
5720,177.00,5.93,9.60
5730,158.90,5.44,9.36
5740,183.80,6.41,9.42
5750,157.30,6.96,9.71
5760,161.20,4.76,9.98
5770,121.60,5.11,7.87
5780,155.20,6.44,9.45
5790,148.30,4.13,9.05
5800,210.50,8.19,11.38
5810,205.90,8.11,11.86
5820,193.30,7.73,9.91
5830,122.50,4.54,8.67
5840,145.80,6.16,9.33
5850,178.40,4.83,9.62
5860,146.00,5.51,8.51
5870,284.70,11.66,14.32
5880,164.50,3.53,9.40
5890,133.70,5.03,8.69
5900,301.50,12.14,14.35
5910,144.50,3.82,8.68
5920,160.80,6.58,10.17
5930,185.70,7.36,10.39
5940,111.60,1.86,8.93
5950,160.60,4.30,8.74
5960,214.70,9.51,11.88
5970,97.70,1.25,8.31
5980,218.90,7.78,11.49
5990,260.00,10.97,12.12
6000,250.00,12.09,12.34
6010,140.30,4.14,9.09
6020,226.50,10.42,12.38
6030,132.00,3.02,8.52
6040,166.40,6.06,10.07
6050,220.90,8.27,11.30
6060,145.80,4.96,9.55
6070,161.70,7.31,8.95
6080,226.20,9.41,12.11
6090,197.80,8.66,10.64
6100,154.10,5.09,10.23
6110,222.00,8.82,10.35
6120,192.40,6.58,10.98
6130,239.10,7.66,11.48
6140,163.20,7.27,10.05
6150,151.70,4.13,9.14
6160,185.50,9.73,9.71
6170,224.50,9.68,11.48
6180,200.20,8.30,9.38
6190,138.20,4.33,8.72
6200,166.40,7.93,9.44
6210,168.80,5.43,9.47
6220,194.80,6.41,9.49
6230,153.60,3.13,9.10
6240,164.70,6.63,9.30
6250,181.70,6.92,9.43
6260,158.00,4.96,9.74
6270,173.70,7.43,9.52
6280,217.00,9.28,11.49
6290,212.50,7.10,11.75
6300,115.30,1.85,8.77
6310,191.00,5.18,10.94
6320,232.40,9.40,12.13
6330,171.20,6.29,8.72
6340,198.90,5.86,10.53
6350,174.10,5.05,10.03
6360,292.00,11.41,13.53
6370,218.80,8.20,9.78
6380,218.00,7.15,10.75
6390,165.40,5.57,10.25
6400,236.60,7.76,11.47
6410,197.20,4.80,9.48
6420,169.50,6.37,8.02
6430,263.30,10.59,12.58
6440,125.00,3.03,8.49
6450,191.90,6.71,11.60
6460,170.80,4.25,9.95
6470,172.70,5.93,9.53
6480,143.90,5.32,8.68
6490,216.60,9.60,11.71
6500,171.20,4.57,10.29
6510,175.10,6.42,9.35
6520,227.30,8.22,12.42
6530,190.90,6.99,11.00
6540,196.10,5.07,10.86
6550,215.00,6.91,11.94
6560,119.90,2.72,8.26
6570,198.60,9.71,11.71
6580,180.50,8.23,9.73
6590,237.30,10.26,11.41
6600,299.70,11.68,15.13
6610,193.30,7.86,10.48
6620,182.70,7.59,10.99
6630,230.00,7.11,12.31
6640,153.80,5.07,10.03
6650,145.20,5.51,8.62
6660,249.60,9.37,13.84
6670,149.20,3.51,8.64
6680,239.30,7.20,12.29
6690,200.40,8.85,10.39
6700,114.70,2.04,8.48
6710,141.00,5.83,8.88
6720,286.60,13.91,13.37
6730,166.80,6.30,8.83
6740,109.10,3.36,8.80
6750,145.30,3.14,9.08
6760,220.60,7.78,11.45
6770,120.30,3.16,9.03
6780,136.30,4.14,9.03
6790,165.00,6.06,10.02
6800,215.80,8.38,11.31
6810,184.20,6.24,9.94
6820,263.70,11.86,14.00
6830,190.30,9.36,10.41
6840,148.00,3.47,9.61
6850,203.40,7.10,11.62
6860,244.70,11.57,13.70
6870,193.90,10.27,10.78
6880,278.20,11.19,12.88
6890,272.20,12.49,14.60
6900,232.30,9.13,12.66
6910,180.50,7.42,11.54
6920,229.70,7.76,13.24
6930,199.00,4.57,10.82
6940,264.10,11.04,13.50
6950,176.10,7.43,9.64
6960,250.50,11.28,14.01
6970,165.10,8.94,9.55
6980,214.30,8.92,12.18
6990,218.10,8.03,12.52
7000,195.90,6.35,10.44
7010,241.30,9.68,11.88
7020,191.10,7.05,10.18
7030,133.20,4.53,8.53
7040,190.70,5.40,11.28
7050,225.30,6.72,10.42
7060,250.00,7.23,11.10
7070,176.20,6.82,9.40
7080,156.10,4.26,9.72
7090,181.90,5.67,10.51
7100,211.60,8.54,10.38
7110,260.00,10.82,12.96
7120,124.00,4.15,8.97
7130,131.10,3.85,9.16
7140,187.30,8.48,10.59
7150,319.20,11.79,15.57
7160,172.80,7.10,10.80
7170,293.10,11.15,13.98
7180,245.30,7.25,11.27
7190,203.20,9.29,11.25
7200,137.90,3.65,9.29
7210,232.00,5.66,11.36
7220,135.40,2.33,8.87
7230,223.60,8.86,11.21
7240,216.40,8.70,11.75
7250,206.10,10.02,11.98
7260,260.80,9.73,11.30
7270,137.90,3.15,9.17
7280,229.20,8.12,12.44
7290,211.20,9.96,10.93
7300,112.00,1.35,8.79
7310,286.30,10.61,13.45
7330,283.60,9.16,17.61
7340,187.20,5.86,10.41
7350,179.60,5.86,10.32
7360,230.70,11.27,11.46
7370,149.10,4.64,9.21
7380,179.70,5.91,11.30
7390,212.00,10.29,11.51
7400,158.70,3.89,10.43
7410,129.60,4.22,8.27
7420,232.70,9.31,12.26
7430,278.60,9.60,15.08
7440,239.20,8.39,12.01
7450,283.70,12.58,12.82
7460,257.00,13.25,13.41
7470,195.80,7.63,11.90
7480,210.60,7.20,11.67
7490,235.40,10.94,12.98
7500,281.40,12.41,13.38
7510,147.70,5.45,9.36
7520,140.70,5.97,9.59
7530,131.40,3.66,9.22
7540,198.20,7.30,11.32
7550,320.30,15.92,16.27
7560,183.30,7.22,11.54
7570,135.90,2.27,9.67
7580,148.10,4.63,8.98
7590,153.40,4.95,9.62
7600,130.70,3.15,9.06
7610,149.70,5.14,9.20
7620,174.50,6.79,10.78
7630,278.70,12.37,14.46
7640,414.60,22.54,18.46
7650,240.30,9.89,13.86
7660,184.50,7.57,12.51
7670,144.50,5.15,9.28
7680,344.70,13.41,16.54
7690,146.90,5.63,10.98
7700,159.60,5.21,10.77
7710,157.80,5.64,9.45
7720,176.10,5.41,11.20
7730,195.60,8.11,11.57
7740,201.00,12.31,11.71
7750,141.60,5.15,9.37
7760,336.80,17.63,14.88
7770,151.00,6.15,9.26
7780,108.80,3.67,9.07
7790,106.70,3.23,8.11
7800,267.60,10.81,12.99
7810,220.90,8.54,12.76
7820,146.10,3.64,9.11
7830,139.00,5.43,10.77
7840,129.90,5.02,8.36
7850,252.50,10.72,12.89
7860,227.10,11.39,13.81
7870,151.30,4.20,10.58
7880,193.50,7.08,10.84
7890,127.20,3.97,9.49
7900,159.10,5.93,11.27
7910,174.90,7.45,12.03
7920,227.50,10.58,13.63
7930,164.80,6.87,10.24
7940,217.00,10.15,12.74
7950,132.40,4.16,9.22
7960,184.50,7.49,11.02
7970,194.90,8.80,11.44
7980,218.90,8.86,12.96
7990,170.30,7.50,10.94
8000,149.80,5.08,10.06
8010,180.40,8.17,12.44
8020,180.80,6.99,10.89
8030,220.00,8.77,13.23
8040,328.00,15.61,16.18
8050,218.00,7.35,12.90
8060,158.10,6.02,11.07
8070,231.50,8.25,13.06
8080,149.20,4.14,9.22
8090,191.40,8.94,12.06
8100,195.20,4.85,12.33
8110,248.80,10.73,13.14
8120,256.00,10.14,13.32
8130,251.80,12.60,14.59
8140,288.20,14.25,14.06
8150,295.60,15.81,15.53
8160,207.80,9.70,11.53
8170,308.50,10.87,15.09
8180,164.40,6.06,10.05
8190,147.10,4.34,9.05
8200,143.70,3.64,9.18
8210,300.20,17.71,17.61
8220,196.60,9.52,13.87
8230,149.00,4.95,9.46
8240,390.60,23.84,18.18
8250,269.10,13.93,15.49
8260,224.70,12.35,12.97
8270,168.80,8.51,11.12
8280,166.00,7.02,11.26
8290,302.60,17.63,14.04
8300,204.10,9.60,13.49
8310,301.10,15.89,15.33
8320,208.20,8.34,12.42
8330,231.00,11.58,13.62
8340,228.90,11.44,12.74
8350,282.10,11.98,14.70
8360,220.60,7.48,13.55
8370,258.60,12.44,13.50
8380,295.60,16.55,16.30
8390,173.50,6.68,10.57
8400,198.40,9.48,11.02
8410,339.20,15.66,17.48
8420,155.90,7.02,10.98
8430,203.50,9.50,13.62
8440,306.90,17.03,16.27
8450,131.80,6.32,10.51
8460,215.90,10.27,13.24
8470,117.50,3.66,9.09
8480,126.10,6.47,9.43
8490,195.40,7.61,13.52
8500,170.10,7.24,9.69
8510,174.80,7.91,11.16
8520,174.20,6.14,11.71
8530,191.20,8.94,12.06
8540,128.60,5.65,9.06
8550,195.00,9.03,11.92
8560,197.10,9.54,12.13
8570,156.80,7.25,11.55
8580,222.20,12.81,14.01
8590,257.90,12.49,14.39
8600,304.90,18.03,16.16
8610,163.10,7.38,10.31
8620,170.20,6.86,12.12
8630,188.30,9.89,12.97
8640,232.40,12.06,13.36
8650,281.60,13.00,17.18
8660,132.70,5.10,10.15
8670,147.40,5.39,10.24
8680,151.30,6.58,10.11
8690,129.50,4.78,9.70
8700,261.20,15.57,16.06
8710,181.00,10.72,11.59
8720,82.80,0.43,7.66
8730,170.20,7.82,11.33
8740,191.60,9.16,12.46
8750,210.20,13.19,13.48
8760,198.30,10.34,12.20
8770,139.20,4.59,9.99
8780,170.70,9.55,11.81
8790,258.50,17.85,15.66
8800,163.40,7.01,10.87
8810,138.20,6.59,10.01
8820,167.20,9.11,10.90
8830,227.30,11.30,14.00
8840,118.20,3.66,9.05
8850,188.90,9.86,12.43
8860,196.70,9.38,13.04
8870,168.70,7.89,10.56
8880,119.00,5.16,9.10
8890,302.20,18.53,18.19
8900,187.80,11.26,12.46
8910,168.90,8.32,11.25
8920,118.50,4.03,8.45
8930,179.40,9.73,11.62
8940,213.30,12.00,13.65
8950,183.40,8.54,11.83
8960,143.70,5.53,10.94
8970,166.50,8.01,11.00
8980,296.70,18.49,17.14
8990,217.20,12.45,14.79
9000,199.40,11.56,12.60
9010,164.20,8.24,11.61
9020,155.20,7.26,9.72
9030,173.70,8.73,11.58
9040,143.40,6.08,10.03
9050,169.50,8.74,11.64
9060,120.60,6.34,8.68
9070,109.30,3.98,9.32
9080,217.60,15.00,13.79
9090,191.20,9.66,12.51
9100,289.30,15.36,16.39
9110,192.30,10.71,13.46
9120,124.30,4.66,9.21
9130,188.90,10.39,13.02
9140,189.50,9.03,11.83
9150,177.40,9.55,10.10
9160,203.80,11.78,13.16
9170,203.30,9.60,13.55
9180,159.60,6.96,11.83
9190,179.00,10.40,11.16
9200,104.50,3.36,8.68
9210,152.10,6.21,10.71
9220,248.30,13.23,15.01
9230,273.90,14.05,15.93
9240,118.80,6.34,8.72
9250,251.50,14.17,15.93
9260,138.40,5.15,9.25
9270,365.30,21.44,21.58
9280,228.50,12.35,13.02
9290,137.20,5.96,9.35
9300,209.20,11.00,13.75
9310,182.70,11.23,11.71
9320,156.90,7.57,10.07
9330,160.20,7.11,10.78
9340,273.70,16.82,17.36
9350,185.60,9.66,12.47
9360,297.10,19.62,15.85
9370,294.20,16.57,18.78
9380,273.30,13.86,15.98
9390,255.10,15.80,16.50
9400,173.30,8.51,11.04
9410,160.70,7.56,11.82
9420,172.80,9.91,11.17
9430,117.20,2.80,9.76
9440,252.40,15.22,14.94
9450,159.90,8.74,11.56
9460,177.00,9.05,11.91
9470,270.50,19.29,14.78
9480,194.10,11.66,12.63
9490,310.30,23.65,16.70
9500,122.40,4.10,9.96
9510,178.20,8.45,12.08
9520,182.10,8.49,10.90
9530,234.00,13.79,14.03
9540,216.70,13.04,14.64
9550,184.50,9.72,11.65
9560,198.80,10.65,12.53
9570,175.40,7.81,11.26
9580,166.10,11.75,9.70
9590,193.60,10.16,12.52
9600,118.70,3.85,8.82
9610,273.10,14.42,17.41
9620,180.00,10.04,11.81
9630,193.00,11.02,13.77
9640,331.60,19.94,18.95
9650,197.20,10.42,11.90
9660,195.30,9.97,12.72
9670,196.40,11.53,11.99
9680,253.30,15.50,14.59
9690,178.60,8.31,11.31
9700,306.10,18.01,17.85
9710,246.20,13.86,15.68
9720,243.70,13.87,15.72
9730,147.00,8.77,9.87
9740,162.20,7.42,11.14
9750,217.10,11.58,13.47
9760,286.60,14.91,15.47
9770,190.20,8.57,12.68
9780,315.30,17.46,17.04
9790,243.80,14.37,15.65
9800,249.40,14.51,14.72
9810,257.00,16.49,14.46
9820,239.20,17.11,14.47
9830,166.50,8.51,11.06
9840,286.50,19.00,17.17
9850,224.40,13.50,12.00
9860,129.90,6.98,9.55
9870,184.20,9.99,12.96
9880,141.80,6.90,10.38
9890,161.80,7.88,10.30
9900,165.20,7.24,11.57
9910,153.50,8.26,9.70
9920,192.00,11.03,11.84
9930,383.10,26.20,21.10
9940,201.80,14.67,12.77
