Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
8830,183.80,-0.63,11.44
8840,166.10,-0.36,11.90
8850,176.70,-1.13,9.81
8860,203.90,-0.40,12.52
8870,142.40,-1.35,9.32
8880,182.00,-0.38,11.87
8890,186.20,-0.63,12.03
8900,200.80,-1.15,11.51
8910,181.10,-1.13,11.18
8920,205.30,0.11,14.62
8930,210.50,-0.65,13.05
8940,163.20,-1.62,9.09
8950,153.00,-1.11,10.19
8960,153.70,-0.86,10.92
8970,227.70,-0.16,15.50
8980,203.40,-0.65,12.77
8990,160.50,-0.61,11.24
9000,123.10,-1.09,8.86
9010,145.30,-1.11,9.34
9020,188.90,-1.65,9.03
9030,182.10,-2.15,8.66
9040,159.90,-0.86,11.14
9050,214.40,-0.91,12.65
9060,155.60,-2.12,8.26
9070,231.50,-0.67,12.82
9080,150.40,-1.87,8.49
9090,186.10,-1.14,10.08
9100,129.90,-1.34,8.52
9110,167.10,-1.88,8.81
9120,162.60,-1.37,9.37
9130,191.90,0.12,14.42
9140,185.80,-0.89,11.34
9150,187.80,-0.63,12.66
9160,190.70,-0.39,12.26
9170,200.50,-0.65,12.49
9180,209.40,-1.67,9.80
9190,155.40,-1.37,8.93
9200,149.30,-1.11,9.50
9210,177.10,-1.38,10.13
9220,233.60,-0.42,13.85
9230,180.90,-1.39,9.87
9240,168.00,-1.12,10.25
9250,140.00,-1.10,8.81
9260,172.50,-1.38,9.18
9270,184.30,-0.88,11.61
9280,191.30,-0.89,11.30
9290,191.40,-0.64,11.88
9300,191.00,-1.15,10.44
9310,157.30,-1.11,10.21
9320,157.30,-1.37,9.90
9330,160.90,-1.37,9.27
9340,183.00,-0.89,10.96
9350,208.10,-0.15,13.02
9360,160.00,-1.62,8.57
9370,195.00,-1.41,8.83
9380,240.70,1.34,17.43
9390,184.00,-0.39,10.96
9400,172.70,-0.37,11.45
9410,182.20,-0.63,12.55
9420,151.40,-1.11,9.41
9430,222.30,-0.16,13.48
9440,170.30,-1.12,10.80
9450,198.10,-0.64,12.35
9460,157.90,-1.37,9.27
9470,179.00,-1.39,9.79
9480,147.80,-1.36,9.91
9490,181.00,-0.88,11.16
9500,188.20,-1.39,10.52
9510,175.70,-1.13,11.51
9520,200.00,-0.65,12.39
9530,179.10,-1.89,8.85
9540,264.30,0.57,17.82
9550,182.00,-0.38,12.15
9560,190.80,-0.64,11.49
9570,203.00,-0.90,12.63
9580,195.20,-1.40,10.83
9590,144.90,-1.61,8.84
9600,138.50,-0.60,9.64
9610,216.40,-1.16,12.15
9620,188.60,-1.14,10.86
9630,232.50,-0.42,13.91
9640,186.30,-2.15,8.54
9650,198.30,-0.65,11.08
9660,217.00,-0.16,13.34
9670,172.60,-0.88,10.88
9680,154.90,-1.62,8.84
9690,184.00,-0.38,11.82
9700,166.00,-1.12,10.71
9710,170.10,-1.38,8.92
9720,189.20,-0.88,12.92
9730,211.30,-0.41,11.27
9740,170.60,-0.36,12.62
9750,170.60,-1.12,10.84
9760,200.20,-0.64,13.64
9770,219.80,0.10,15.37
9780,159.50,-0.86,10.99
9790,181.80,-1.14,10.71
9800,141.00,-1.10,9.51
9810,156.90,-0.61,11.05
9820,196.10,-0.39,12.78
9830,179.80,-1.64,10.32
9840,176.80,-0.37,13.75
9850,136.00,-1.35,8.40
9860,206.90,-0.40,13.40
9870,183.30,-1.14,10.52
9880,159.00,-1.37,9.20
9890,182.00,-0.38,12.85
9900,167.50,-1.88,8.92
9910,199.00,-0.13,14.60
9920,173.70,-1.63,9.69
9930,178.60,-0.63,11.73
9940,157.80,-1.62,8.91
9950,170.30,-1.63,8.81
9960,165.90,-1.63,9.05
9970,183.70,-0.88,11.36
9980,171.20,-0.62,11.82
9990,191.90,-0.13,13.40
10000,192.80,-0.64,13.00
10010,196.90,-0.39,12.79
10020,213.80,-0.41,13.14
10030,159.00,-1.87,8.61
10040,217.30,0.10,14.30
10050,203.20,-0.65,12.04
10060,170.40,-0.88,10.06
10070,173.30,-1.38,9.72
10080,181.40,-0.13,12.60
10090,166.10,-1.37,10.64
10100,192.10,-0.39,12.84
10110,137.70,-1.10,9.49
10120,278.90,1.06,19.67
10130,214.50,0.35,14.63
10140,203.80,-0.14,13.98
10150,188.80,-0.38,13.06
10160,124.30,-1.59,8.29
10170,208.20,-0.65,13.03
10180,166.50,-0.62,10.94
10190,146.70,-1.10,10.17
10200,152.80,-0.36,10.60
10210,198.60,-0.39,12.87
10220,176.90,-1.38,10.20
10230,192.80,-0.39,12.47
10240,172.60,-0.62,12.55
10250,184.30,-1.40,9.13
10260,168.50,-0.62,11.32
10270,162.90,-0.86,11.72
10280,121.00,-1.34,8.55
10290,146.60,-1.61,8.81
10300,183.90,-1.14,10.85
10310,155.10,-1.87,8.76
10320,215.70,-0.41,13.39
10330,168.80,-0.87,11.08
10340,209.00,-0.65,12.44
10350,164.50,-0.87,11.04
10360,217.30,0.35,14.31
10370,203.50,-1.41,10.71
10380,165.70,-1.63,9.17
10390,139.80,-1.10,9.35
10400,141.10,-1.35,9.17
10410,169.60,-0.62,11.80
10420,179.00,-0.88,11.82
10430,126.70,-1.09,8.66
10440,155.10,-0.86,10.97
10450,154.90,-1.11,9.93
10460,147.10,-1.11,8.34
10470,178.70,-0.63,11.59
10480,167.30,-0.62,11.13
10490,157.70,-1.12,9.23
10500,176.40,-1.13,9.96
10510,152.60,-0.85,11.25
10520,165.40,-1.38,9.05
10530,210.30,-0.66,11.98
10540,171.10,-0.62,11.36
10550,190.80,-0.14,12.56
10560,146.60,-1.36,9.31
10570,214.60,-0.15,15.05
10580,224.60,0.09,14.49
10590,161.20,-0.87,9.45
10600,186.60,-0.64,11.66
10610,173.50,-1.39,9.09
10620,215.30,-0.15,13.55
10630,161.60,-1.88,8.66
10640,161.90,-1.37,9.28
10650,188.70,-0.89,10.99
10660,223.50,-0.42,13.09
10670,164.10,-1.37,10.44
10680,221.10,-0.41,13.26
10690,207.40,0.36,14.89
10700,194.40,-0.13,13.48
10710,192.30,-1.14,10.99
10720,191.20,-0.64,12.24
10730,170.10,-0.62,11.81
10740,268.80,1.82,19.84
10750,204.10,-0.14,13.31
10760,156.30,-1.62,8.87
10770,190.10,-0.89,11.68
10780,157.10,-1.11,10.06
10790,138.50,-1.10,8.70
10800,185.60,-0.89,10.79
10810,241.20,0.84,16.92
10820,196.10,-0.39,12.82
10830,233.40,-0.42,14.50
10840,142.10,-1.86,8.63
10850,186.50,-0.64,11.19
10860,134.10,-0.84,9.29
10870,228.60,1.10,16.19
10880,166.40,-1.13,9.56
10890,146.80,-1.36,9.64
10900,220.40,-0.15,14.65
10910,201.80,0.11,13.96
10920,175.00,-1.13,9.97
10930,226.00,-0.17,13.29
10940,214.20,-0.15,13.55
10950,150.40,-0.60,10.65
10960,195.30,-0.89,11.55
10970,171.20,-0.63,10.46
10980,185.50,-0.63,12.56
10990,212.50,0.10,14.43
11000,241.50,1.59,18.39
