Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
9360,359.50,28.28,36.27
9370,338.20,26.70,34.29
9380,367.50,29.51,37.07
9390,357.50,28.58,36.15
9400,334.80,25.69,33.98
9410,343.80,26.92,34.78
9420,333.70,25.69,33.89
9430,349.90,27.34,35.33
9440,339.30,26.71,34.43
9450,365.80,29.51,36.97
9460,360.00,28.28,36.28
9470,354.50,27.56,35.78
9480,375.50,29.94,37.86
9490,342.70,26.92,34.71
9500,375.20,29.94,37.82
9510,374.80,29.94,37.83
9520,343.60,26.92,34.74
9530,325.10,25.26,33.15
9540,356.50,28.57,36.09
9550,344.60,26.62,34.87
9560,337.50,26.70,34.31
9570,349.90,26.84,35.39
9580,352.70,27.36,35.71
9590,326.60,25.26,33.29
9600,328.50,25.47,33.43
9610,346.50,27.14,35.13
9620,340.80,26.91,34.54
9630,320.00,24.03,32.50
9640,346.40,27.13,35.09
9650,326.10,25.26,33.27
9660,355.40,27.57,35.93
9670,370.00,29.22,37.39
9680,312.10,24.41,31.85
9690,344.70,26.62,34.87
9700,345.30,26.63,35.05
9710,349.90,27.35,35.43
9720,353.00,27.86,35.73
9730,327.30,25.77,33.39
9740,359.30,28.28,36.26
9750,350.50,27.35,35.42
9760,351.30,27.35,35.44
9770,341.40,26.91,34.62
9780,370.20,29.22,37.35
9790,362.10,28.79,36.63
9800,375.00,29.94,37.85
9810,359.90,28.28,36.28
9820,358.00,28.58,36.25
9830,345.00,26.62,34.83
9840,347.30,27.13,35.14
9850,326.20,24.75,33.11
9860,322.80,25.04,32.85
9870,327.20,25.76,33.33
9880,333.60,25.69,33.89
9890,345.00,26.62,34.88
9900,352.90,27.85,35.63
9910,370.00,29.22,37.35
9920,342.10,26.92,34.74
9930,342.90,26.92,34.73
9940,370.00,29.22,37.38
9950,375.00,29.94,37.85
9960,341.30,26.42,34.65
9970,338.70,27.21,34.38
9980,340.00,26.71,34.51
9990,375.00,29.94,37.90
10000,319.60,24.03,32.53
10010,357.70,28.58,36.22
10020,334.80,25.69,34.05
10030,366.40,29.51,37.04
10040,353.60,27.56,35.79
10050,350.00,27.65,35.48
10060,352.90,27.86,35.67
10070,343.40,26.92,34.81
10080,326.60,25.26,33.15
10090,374.80,29.94,37.85
10100,369.80,29.22,37.38
10110,375.20,29.94,37.85
10120,334.80,25.69,33.97
10130,357.50,28.58,36.19
10140,336.30,25.69,34.10
10150,343.70,27.42,34.83
10160,350.00,28.15,35.43
10170,357.90,28.57,36.15
10180,322.30,24.54,32.73
10190,339.80,27.21,34.49
10200,356.30,27.57,36.01
10210,366.40,29.01,37.06
10220,333.70,25.99,33.94
10230,343.50,26.92,34.85
10240,358.00,28.58,36.22
10250,352.10,27.86,35.68
10260,324.20,25.05,32.97
10270,333.70,26.48,33.85
10280,357.00,28.58,36.26
10290,350.10,28.15,35.52
10300,357.50,28.08,36.22
10310,352.50,27.85,35.63
10320,327.90,25.26,33.20
10330,332.10,25.98,33.78
10340,342.50,26.92,34.69
10350,366.80,29.01,37.08
10360,328.60,26.27,33.45
10370,332.10,25.49,33.86
10380,332.70,25.48,33.80
10390,362.20,28.80,36.67
10400,350.00,28.15,35.51
10410,334.60,25.19,33.90
10420,333.40,26.28,33.84
10430,360.20,28.29,36.43
10440,331.90,25.98,33.76
10450,326.30,25.26,33.21
10460,335.00,26.49,34.09
10470,356.30,28.07,36.04
10480,345.30,26.63,34.93
10490,342.30,26.92,34.78
10500,342.70,26.91,34.62
10510,324.60,25.55,33.05
10520,367.50,29.51,37.14
10530,352.50,27.86,35.69
10540,367.50,29.52,37.16
10550,365.00,28.50,36.88
10560,324.20,25.55,32.94
10570,347.10,27.64,35.21
10580,315.30,23.81,32.03
10590,328.60,25.76,33.37
10600,357.50,28.58,36.15
10610,334.80,26.49,34.01
10620,343.80,26.92,34.85
10630,358.70,29.09,36.37
10640,327.90,25.76,33.35
10650,335.00,25.99,33.99
10660,375.00,29.95,37.93
10670,335.00,26.49,34.03
10680,344.70,27.43,34.99
10690,360.30,28.29,36.44
10700,357.10,28.58,36.23
10710,350.20,28.15,35.46
10720,336.10,26.49,34.11
10730,334.80,26.49,34.02
10740,340.00,27.21,34.49
10750,341.60,27.72,34.63
10760,330.20,26.78,33.62
10770,361.90,28.30,36.67
10780,335.80,26.49,34.02
10790,319.60,24.83,32.48
10800,341.10,27.21,34.61
10810,341.60,27.72,34.63
10820,357.10,28.58,36.26
10830,326.40,25.06,33.19
10840,349.90,28.15,35.45
10850,327.10,25.26,33.25
10860,334.50,26.49,33.96
10870,342.30,27.72,34.77
10880,342.30,26.92,34.73
10890,330.20,25.77,33.46
10900,319.80,24.03,32.50
10910,332.60,26.78,33.80
10920,324.60,24.74,32.80
10930,320.00,24.03,32.46
10940,331.70,25.78,33.65
10950,318.30,24.82,32.26
10960,328.40,25.26,33.22
10970,327.80,25.26,33.18
10980,327.20,25.26,33.17
10990,317.80,24.32,32.27
11000,317.20,24.32,32.26
11010,307.80,22.58,31.29
11020,308.80,23.09,31.40
11030,311.60,23.60,31.65
11040,333.80,27.28,33.85
11050,321.30,24.54,32.65
11060,326.10,24.75,33.10
11070,325.00,25.55,32.97
11080,320.00,24.83,32.50
11090,325.60,25.55,33.07
11100,316.60,24.32,32.19
11110,331.20,26.27,33.61
11120,325.00,25.55,32.96
11130,316.60,24.32,32.17
11140,327.60,26.06,33.27
11150,331.10,25.77,33.60
11160,321.90,25.04,32.78
11170,320.00,25.33,32.48
11180,318.10,23.82,32.31
11190,324.70,25.55,32.94
11200,316.60,24.32,32.17
11210,325.30,25.55,32.96
11220,327.30,26.06,33.21
11230,317.40,24.32,32.26
11240,317.60,24.33,32.35
11250,317.50,24.32,32.28
11260,333.30,26.78,33.76
11270,321.60,24.54,32.67
11280,333.70,26.28,33.82
11290,333.90,27.28,33.85
11300,322.70,25.04,32.71
11310,328.40,26.06,33.33
11320,333.90,26.78,33.86
11330,327.70,26.06,33.20
11340,325.10,24.75,32.97
11350,318.00,24.32,32.36
11360,315.40,23.82,32.13
11370,324.90,25.55,32.97
11380,323.90,25.55,32.92
11390,342.80,26.91,34.63
11400,324.60,25.55,32.94
11410,333.70,26.78,33.79
11420,315.20,24.31,32.09
11430,324.50,25.55,32.94
11440,313.30,24.10,31.85
11450,310.30,23.10,31.61
11460,325.60,25.05,33.04
11470,341.50,26.41,34.51
11480,305.90,22.88,31.13
11490,327.40,25.76,33.30
11500,330.20,26.27,33.58
11510,319.10,24.83,32.41
11520,323.90,25.54,32.87
11530,322.80,25.04,32.82
11540,324.20,25.55,32.95
11550,317.80,24.32,32.19
11560,333.30,26.78,33.81
11570,326.60,26.06,33.13
11580,327.30,26.06,33.20
11590,320.00,24.83,32.50
11600,330.80,26.27,33.54
11610,310.00,23.09,31.50
11620,326.60,25.26,33.19
11630,323.40,25.34,32.82
11640,317.00,24.32,32.17
11650,330.20,26.27,33.55
11660,327.00,26.06,33.17
11670,320.00,24.33,32.51
11680,327.80,26.06,33.21
11690,327.20,25.26,33.20
11700,322.40,25.04,32.74
11710,318.70,24.33,32.40
11720,336.40,26.99,34.08
11730,328.30,26.06,33.30
11740,323.80,25.05,32.91
11750,333.40,25.98,33.76
11760,319.40,24.03,32.40
11770,330.60,26.27,33.54
11780,318.10,24.32,32.29
11790,328.90,26.56,33.36
11800,342.80,26.92,34.67
11810,311.80,23.60,31.75
11820,322.80,24.24,32.73
11830,325.00,25.05,32.99
11840,327.60,25.56,33.27
11850,316.10,23.81,32.10
11860,318.00,24.32,32.35
11870,327.20,25.76,33.29
11880,341.70,27.71,34.63
11890,324.80,25.55,32.95
11900,324.70,25.55,33.05
11910,334.00,25.98,33.85
11920,310.90,23.60,31.63
11930,317.20,24.32,32.21
11940,340.20,27.21,34.51
11950,323.20,25.04,32.83
11960,318.10,24.32,32.30
11970,331.70,26.28,33.64
11980,319.60,24.33,32.46
11990,325.40,25.55,32.96
12000,325.00,25.55,32.97
12010,325.00,24.75,32.97
12020,325.20,24.75,33.10
12030,319.40,24.03,32.40
12040,323.40,25.04,32.84
12050,310.30,23.59,31.57
12060,318.00,24.32,32.31
12070,328.90,26.27,33.43
12080,327.00,25.56,33.19
12090,326.10,24.75,33.03
12100,318.30,24.82,32.32
12110,331.90,26.28,33.64
12120,333.70,27.28,33.80
12130,329.10,25.77,33.44
12140,316.70,24.32,32.20
12150,324.20,25.55,32.95
12160,323.00,25.04,32.77
12170,325.00,25.05,32.99
12180,333.50,25.98,33.77
12190,319.60,24.33,32.45
12200,331.70,26.77,33.63
12210,332.20,26.78,33.74
12220,326.10,25.05,33.09
12230,333.00,26.28,33.77
12240,325.90,25.55,33.07
12250,325.00,25.55,32.97
12260,323.00,25.04,32.76
12270,327.00,25.26,33.18
12280,317.40,24.32,32.20
12290,320.10,24.83,32.50
12300,327.10,24.76,33.24
12310,325.00,25.05,32.97
12320,318.40,24.32,32.35
12330,319.40,24.03,32.40
12340,332.60,26.28,33.76
12350,321.10,24.03,32.56
12360,342.40,27.71,34.65
12370,327.00,25.25,33.14
12380,310.60,23.09,31.53
12390,330.20,26.27,33.50
12400,324.50,25.05,32.96
12410,305.30,22.87,31.08
12420,332.40,25.98,33.69
12430,332.30,25.98,33.68
12440,339.20,27.20,34.37
12450,331.30,26.27,33.57
12460,316.70,24.32,32.24
12470,324.80,25.55,32.95
12480,313.30,23.61,31.92
12490,321.30,24.53,32.60
12500,325.30,25.55,33.05
12510,332.30,26.28,33.77
12520,319.10,24.33,32.41
12530,337.20,26.70,34.19
12540,334.20,26.49,33.89
12550,310.60,23.09,31.53
12560,319.70,24.83,32.55
12570,310.30,23.39,31.56
12580,334.40,26.49,33.94
12590,310.30,23.09,31.50
12600,315.00,24.11,32.02
12610,347.20,27.63,35.14
12620,316.80,23.82,32.21
12630,341.70,26.41,34.57
12640,332.00,25.48,33.64
12650,342.00,26.92,34.69
12660,340.60,27.21,34.49
12670,325.20,25.55,33.05
12680,340.20,26.71,34.45
12690,338.50,26.70,34.31
12700,342.80,26.92,34.68
12710,311.80,23.10,31.74
12720,335.40,26.49,34.08
12730,326.30,24.75,33.10
12740,316.10,24.32,32.22
12750,343.10,26.92,34.72
12760,333.60,25.98,33.86
12770,316.70,24.32,32.22
12780,317.00,24.32,32.18
12790,327.20,25.26,33.20
12800,324.10,25.05,32.88
12810,325.70,25.26,33.13
12820,341.30,26.22,34.64
12830,330.00,26.27,33.51
12840,330.20,26.27,33.51
12850,311.10,23.60,31.66
12860,327.60,26.06,33.21
12870,322.40,25.04,32.74
12880,327.60,25.26,33.24
12890,330.00,26.27,33.52
12900,315.80,23.81,32.07
12910,317.20,24.32,32.25
12920,319.40,24.03,32.40
12930,315.10,24.11,31.99
12940,331.30,25.48,33.68
12950,334.20,26.49,33.93
12960,335.50,25.69,33.96
12970,312.60,23.60,31.77
12980,326.90,26.06,33.17
12990,327.80,25.26,33.19
13000,325.00,24.75,33.02
