Episode,AvgSteps,AvgCumulativeReward,AvgXDistance
3750,272.20,2.85,24.94
3760,397.10,5.78,36.24
3770,352.90,5.31,33.31
3780,390.60,6.28,36.35
3790,358.90,5.04,31.96
3800,355.90,4.79,31.57
3810,348.30,4.55,31.34
3820,297.60,3.08,26.59
3830,321.80,4.32,29.62
3840,255.20,2.35,22.40
3850,324.60,3.82,29.80
3860,234.40,2.11,21.20
3870,207.50,0.88,18.02
3880,301.80,3.58,27.99
3890,331.80,4.06,29.76
3900,326.10,4.06,28.99
3910,247.80,2.11,23.12
3920,271.10,2.35,24.89
3930,356.20,5.04,31.56
3940,336.10,4.56,30.55
3950,287.10,3.09,26.47
3960,386.90,6.04,36.01
3970,356.40,5.05,32.86
3980,293.60,3.08,26.11
3990,325.70,4.07,30.24
4000,375.20,5.79,34.51
4010,304.80,3.58,28.07
4020,317.60,4.57,29.63
4030,325.00,3.81,29.36
4040,346.30,5.06,32.05
4050,325.70,4.82,30.22
4060,293.50,4.33,27.02
4070,272.50,2.59,23.73
4080,325.10,4.57,30.32
4090,288.60,3.59,26.72
4100,283.30,3.34,25.92
4110,322.40,3.56,28.47
4120,312.90,4.82,28.97
4130,309.70,4.08,28.95
4140,326.20,4.07,30.08
4150,320.60,3.31,27.48
4160,335.60,5.56,30.94
4170,274.60,3.09,25.22
4180,300.40,3.83,26.87
4190,394.20,6.03,36.92
4200,351.10,5.31,32.73
4210,309.70,3.57,27.62
4220,263.00,2.35,23.78
4230,331.00,4.57,31.20
4240,338.60,4.56,32.03
4250,283.30,2.84,26.03
4260,354.30,5.30,33.10
4270,395.90,6.53,37.42
4280,379.60,6.04,35.55
4290,354.30,4.04,29.65
4300,335.70,4.31,31.56
4310,370.50,6.54,34.38
4320,346.40,4.81,32.54
4330,315.10,4.58,29.70
4340,366.50,5.04,33.37
4350,347.00,4.56,32.38
4360,346.40,4.80,31.18
4370,315.40,3.57,29.30
4380,332.20,4.57,31.37
4390,349.00,5.05,31.54
4400,307.90,4.08,28.16
4410,378.00,5.79,35.65
4420,297.50,3.33,27.50
4430,306.10,3.58,28.40
4440,336.40,4.56,31.37
4450,309.10,3.83,28.83
4460,328.50,4.06,28.89
4470,312.80,3.82,28.97
4480,345.10,5.81,31.89
4490,353.70,5.31,33.38
4500,315.30,4.33,29.68
4510,373.90,5.79,35.01
4520,391.00,5.78,35.67
4530,374.20,6.04,35.09
4540,370.70,6.05,34.67
4550,363.00,5.30,34.38
4560,391.90,6.54,37.08
4570,358.50,5.80,33.84
4580,268.70,3.60,24.75
4590,346.10,4.81,32.48
4600,272.40,3.34,24.89
4610,340.50,4.81,31.50
4620,313.00,4.57,28.81
4630,322.20,4.07,30.04
4640,289.90,3.09,26.76
4650,379.60,5.79,34.56
4660,347.50,5.06,32.81
4670,314.60,3.82,28.11
4680,282.10,3.59,26.49
4690,382.80,5.28,34.80
4700,355.20,5.31,33.76
4710,335.20,4.82,31.63
4720,368.10,4.79,33.35
4730,318.00,4.82,29.75
4740,360.10,5.30,33.92
4750,282.30,3.09,26.07
4760,341.50,4.56,32.00
4770,316.80,3.82,29.36
4780,309.10,3.83,28.88
4790,314.10,3.83,29.46
4800,283.30,3.34,26.63
4810,257.50,2.60,23.79
4820,363.80,5.55,34.47
4830,354.00,5.30,33.08
4840,346.90,4.81,32.69
4850,368.10,5.30,35.12
4860,316.70,4.32,29.75
4870,363.80,5.80,34.03
4880,341.20,5.31,32.16
4890,270.10,2.85,25.16
4900,256.00,2.86,24.31
4910,341.70,5.31,32.22
4920,381.30,6.04,35.97
4930,335.60,4.32,31.83
4940,315.00,3.82,29.35
4950,341.30,5.81,32.30
4960,360.80,6.05,34.19
4970,314.60,4.33,29.53
4980,376.90,6.54,35.60
4990,354.80,5.05,33.44
5000,308.30,3.83,29.25
5010,313.60,4.58,29.77
5020,364.40,6.05,34.32
5030,237.10,2.12,22.27
5040,335.60,5.06,31.58
5050,298.20,3.58,27.68
5060,287.50,3.34,27.40
5070,267.80,3.35,25.48
5080,344.60,4.81,32.45
5090,263.00,2.35,24.41
5100,374.30,5.80,35.38
5110,337.30,5.06,31.71
5120,335.90,5.06,31.61
5130,325.00,4.32,30.62
5140,341.40,5.06,32.32
5150,331.20,5.07,30.78
5160,364.50,6.05,34.11
5170,343.70,4.81,32.30
5180,316.40,4.08,29.97
5190,288.10,3.09,27.02
5200,374.80,5.79,35.42
5210,328.90,5.07,30.85
5220,373.00,5.79,35.01
5230,315.60,4.32,29.60
5240,385.00,6.04,36.42
5250,336.40,4.56,31.50
5260,374.10,6.30,35.60
5270,334.70,4.81,31.03
5280,349.30,4.81,32.94
5290,326.90,4.32,30.94
5300,358.10,5.55,34.04
5310,301.30,4.08,28.66
5320,340.70,5.06,32.15
5330,333.50,4.82,31.40
5340,328.00,4.32,30.88
5350,298.10,4.33,28.02
5360,351.20,5.31,32.93
5370,362.20,6.05,34.24
5380,269.90,3.10,25.05
5390,345.50,5.31,32.86
5400,346.90,5.06,32.62
5410,328.70,4.82,31.16
5420,355.90,5.30,33.50
5430,381.30,6.04,36.04
5440,392.30,6.79,37.12
5450,317.00,3.57,29.41
5460,366.10,5.79,33.18
5470,341.60,4.56,31.93
5480,335.30,5.06,31.54
5490,346.70,5.05,31.13
5500,290.70,2.84,27.11
5510,280.70,3.09,26.07
5520,310.30,4.33,29.19
5530,332.80,4.82,31.17
5540,241.50,2.36,22.33
5550,309.00,4.08,29.18
5560,265.60,3.10,24.48
5570,390.10,7.29,36.69
5580,324.00,4.82,30.35
5590,300.30,3.83,28.17
5600,371.50,6.05,35.08
5610,379.80,6.04,35.92
5620,381.70,6.04,35.95
5630,315.20,4.08,29.57
5640,349.90,4.81,33.26
5650,358.80,5.80,34.06
5660,372.80,6.30,35.22
5670,366.40,6.30,34.69
5680,279.50,2.84,25.94
5690,347.20,4.81,32.84
5700,365.00,5.30,33.91
5710,355.50,5.30,33.44
5720,288.40,3.34,26.89
5730,334.60,4.57,31.68
5740,289.30,3.09,26.95
5750,322.70,4.57,29.79
5760,324.00,4.07,30.47
5770,355.70,5.05,33.50
5780,365.30,5.55,34.31
5790,363.40,5.80,34.00
5800,339.80,4.81,32.26
5810,289.70,3.84,27.47
5820,342.30,5.06,32.34
5830,359.30,5.30,33.83
5840,385.50,5.79,36.44
5850,306.50,4.33,28.68
5860,300.80,3.83,28.53
5870,342.20,4.81,32.28
5880,293.50,3.59,27.69
5890,321.70,4.82,30.29
5900,285.90,2.59,25.71
5910,284.40,3.34,26.59
5920,369.50,5.80,34.95
5930,367.90,5.55,34.89
5940,342.50,4.81,32.36
5950,380.60,5.79,35.92
5960,334.20,4.81,31.29
5970,352.00,5.56,33.12
5980,354.70,5.31,33.49
5990,376.70,5.29,35.35
6000,324.90,4.57,30.72
6010,308.50,4.33,28.85
6020,285.70,3.34,26.59
6030,331.00,4.57,31.07
6040,294.20,3.84,27.59
6050,353.60,5.56,33.30
6060,360.50,5.05,33.86
6070,340.50,4.56,32.04
6080,339.40,5.06,31.92
6090,308.20,3.83,28.96
6100,370.30,5.80,34.88
6110,391.60,6.29,37.20
6120,306.50,4.58,28.89
6130,375.90,5.79,35.48
6140,346.40,5.06,32.52
6150,313.10,4.33,29.47
6160,391.50,6.29,36.90
6170,371.60,5.55,35.19
6180,346.90,4.81,32.71
6190,346.40,5.06,32.83
6200,374.70,5.80,35.67
6210,381.90,6.04,36.27
6220,383.50,6.29,36.37
6230,331.50,4.82,31.05
6240,328.10,4.57,30.99
6250,327.30,4.07,30.67
6260,373.20,6.05,35.50
6270,420.80,7.27,39.91
6280,387.70,6.29,36.82
6290,401.00,6.28,37.76
6300,280.50,3.34,26.22
6310,398.00,6.28,37.75
6320,329.20,4.82,31.23
6330,357.60,5.55,33.57
6340,374.80,5.54,35.41
6350,293.50,3.59,27.24
6360,328.30,4.82,30.71
6370,336.70,4.56,31.50
6380,330.30,4.82,31.01
6390,359.00,5.30,33.78
6400,391.10,6.03,35.78
6410,341.30,5.56,32.11
6420,330.00,4.82,31.15
6430,384.90,6.04,36.33
6440,316.70,4.07,29.68
6450,344.10,4.81,31.53
6460,277.60,2.84,25.74
6470,395.70,6.28,37.43
6480,357.40,5.55,33.69
6490,354.80,4.80,33.38
6500,412.50,6.78,39.18
6510,361.30,5.55,34.04
6520,356.60,5.30,33.70
6530,309.80,4.33,29.12
6540,381.60,6.29,36.08
6550,328.60,5.07,30.89
6560,364.80,5.55,34.46
6570,310.20,4.08,28.98
6580,331.80,4.32,31.07
6590,385.30,5.79,36.34
6600,347.90,4.81,32.86
6610,298.10,4.09,28.16
6620,378.50,5.54,35.65
6630,333.30,4.07,31.31
6640,283.50,3.59,26.53
6650,376.60,6.29,35.65
6660,342.00,4.80,30.56
6670,335.10,4.56,31.46
6680,316.30,4.57,29.61
6690,271.50,3.35,25.32
6700,413.10,6.78,39.27
6710,306.80,4.08,28.55
6720,370.10,5.55,34.77
6730,347.70,4.81,32.77
6740,407.00,7.03,38.53
6750,335.20,4.32,31.58
6760,385.30,6.29,36.06
6770,411.80,6.52,38.80
6780,361.80,5.05,33.94
6790,367.30,5.80,34.97
6800,394.10,6.54,37.41
6810,331.60,4.32,31.28
6820,327.70,4.82,30.73
6830,372.40,6.05,35.02
6840,313.00,4.58,29.37
6850,347.30,4.80,31.44
6860,339.60,4.31,31.80
6870,386.20,6.04,36.44
6880,288.10,3.08,25.80
6890,337.10,5.56,31.30
6900,395.30,6.28,37.37
6910,350.10,4.81,33.21
6920,349.90,4.81,33.16
6930,344.80,5.06,32.49
6940,345.20,5.06,32.44
6950,364.70,5.55,34.46
6960,418.70,6.77,39.80
6970,294.10,3.09,27.34
6980,331.20,5.07,31.22
6990,319.70,4.57,29.96
7000,305.10,3.83,28.45
7010,353.70,5.06,33.35
7020,369.50,5.55,34.94
7030,373.00,6.30,35.24
7040,329.00,4.82,30.81
7050,372.50,5.54,34.89
7060,339.80,5.06,31.91
7070,391.80,6.54,37.03
7080,328.90,5.32,30.76
7090,339.90,5.06,31.97
7100,325.50,4.57,30.52
7110,346.10,4.81,32.46
7120,360.30,5.80,33.69
7130,242.90,1.86,22.67
7140,353.60,5.06,33.44
7150,299.70,3.83,27.81
7160,343.40,4.81,32.45
7170,386.60,7.04,36.41
7180,375.40,6.04,35.45
7190,326.10,4.57,30.52
7200,387.50,6.04,36.75
7210,394.50,6.54,37.43
7220,321.80,4.32,30.14
7230,297.10,4.09,27.94
7240,344.30,4.81,32.41
7250,375.30,5.29,35.16
7260,283.40,2.84,26.40
7270,301.60,3.83,28.09
7280,339.90,4.81,32.08
7290,315.00,3.83,29.60
7300,378.00,6.04,35.85
7310,337.00,4.81,31.83
7320,321.80,4.07,30.30
7330,366.60,5.29,33.52
7340,353.10,5.31,33.12
7350,355.10,6.06,33.81
7360,323.40,3.82,30.34
7370,336.60,4.81,31.65
7380,345.40,4.81,32.32
7390,345.60,5.06,32.59
7400,366.50,5.80,34.61
7410,364.50,5.54,33.20
7420,344.50,4.81,32.40
7430,405.00,6.27,36.96
7440,375.30,6.04,35.52
7450,429.70,6.76,39.62
7460,380.70,6.54,36.14
7470,352.90,5.31,33.49
7480,332.40,4.82,31.25
7490,377.40,6.04,35.81
7500,330.30,4.57,31.14
7510,338.20,5.06,31.75
7520,342.10,4.81,32.40
7530,321.30,4.57,30.06
7540,374.70,5.80,35.52
7550,386.10,5.79,36.39
7560,379.40,6.29,36.00
7570,276.70,3.34,25.63
7580,366.70,5.55,34.65
7590,348.10,5.31,33.03
7600,369.00,5.80,35.00
7610,369.00,5.80,34.88
7620,394.50,7.03,37.28
7630,280.30,2.84,26.18
7640,344.10,5.31,32.57
7650,313.80,4.08,29.52
7660,432.80,7.27,41.22
7670,401.50,6.53,38.38
7680,295.90,3.34,27.78
7690,337.40,4.57,32.00
7700,304.70,3.58,28.55
7710,353.00,5.06,33.34
7720,307.00,4.08,28.57
7730,266.90,2.35,24.98
7740,342.60,5.06,32.38
7750,297.60,3.83,27.72
7760,367.50,5.55,34.51
7770,358.90,5.30,33.82
7780,368.40,5.80,34.89
7790,301.20,4.58,28.54
7800,327.80,4.57,30.96
7810,301.30,3.58,28.04
7820,334.80,5.32,31.72
7830,334.00,5.06,31.23
7840,357.50,6.05,33.63
7850,353.80,5.31,33.45
7860,392.20,6.29,37.32
7870,355.10,4.80,33.31
7880,373.90,5.79,35.21
7890,339.90,4.81,31.98
7900,353.50,5.06,33.26
7910,360.00,5.30,34.21
7920,311.70,3.83,29.54
